,DOM,delay
3622,10,77080
3623,10,77080
3624,10,77080
3625,10,77080
3626,10,77079
3627,10,77080
3628,10,77080
3629,10,77080
3630,10,77079
3631,10,77080
3632,10,77080
3633,10,77080
3634,10,77079
3635,10,77080
3636,10,77080
3637,10,77080
3638,10,77080
3639,10,77080
3640,10,77080
3641,10,77080
3642,10,77080
3643,10,77080
3644,10,77080
3645,10,77080
3646,10,77080
3647,10,77080
3648,10,77079
3649,10,77080
3650,10,77080
3651,10,77080
3652,10,77080
3653,10,77080
3654,10,77080
3655,10,77080
3656,10,77080
3657,10,77079
3658,10,77080
3659,10,77080
3660,10,77080
3661,10,77080
3662,10,77080
3663,10,77080
3664,10,77080
3665,10,77080
3666,10,77079
3667,10,77080
3668,10,77080
3669,10,77080
3670,10,77079
3671,10,77080
3672,10,77080
3673,10,77080
3674,10,77080
3675,10,77080
3676,10,77080
3677,10,77080
3678,10,77080
3679,10,77079
3680,10,77080
3681,10,77080
3682,10,77080
3683,10,77080
3684,10,77080
3685,10,77080
3686,10,77080
3687,10,77080
3688,10,77079
3689,10,77080
3690,10,77080
3691,10,77080
3692,10,77080
3693,10,77079
3694,10,77080
3695,10,77080
3696,10,77080
3697,10,77079
3698,10,77080
3699,10,77080
3700,10,77080
3701,10,77079
3702,10,77080
3703,10,77080
3704,10,77080
3705,10,77080
3706,10,77080
3707,10,77080
3708,10,77080
3709,10,77080
3710,10,77079
3711,10,77080
3712,10,77080
3713,10,77080
3714,10,77080
3715,10,77080
3716,10,77080
3717,10,77080
3718,10,77080
3719,10,77079
3720,10,77080
3721,10,77080
3722,10,77080
3723,10,77080
3724,10,77080
3725,10,77080
3726,10,77080
3727,10,77080
3728,10,77079
3729,10,77080
3730,10,77080
3731,10,77080
3732,10,77079
3733,10,77080
3734,10,77080
3735,10,77080
3736,10,77080
3737,10,77079
3738,10,77080
3739,10,77080
3740,10,77080
3741,10,77079
3742,10,77080
3743,10,77080
3744,10,77080
3745,10,77080
3746,10,77080
3747,10,77080
3748,10,77080
3749,10,77080
3750,10,77079
3751,10,77080
3752,10,77080
3753,10,77080
3754,10,77079
3755,10,77080
3756,10,77080
3757,10,77080
3758,10,77079
3759,10,77080
3760,10,77080
3761,10,77080
3762,10,77080
3763,10,77080
3764,10,77080
3765,10,77080
3766,10,77080
3767,10,77079
3768,10,77080
3769,10,77080
3770,10,77080
3771,10,77079
3772,10,77080
3773,10,77080
3774,10,77080
3775,10,77080
3776,10,77079
3777,10,77080
3778,10,77080
3779,10,77080
3780,10,77080
3781,10,77079
3782,10,77080
3783,10,77080
3784,10,77080
3785,10,77079
3786,10,77080
3787,10,77080
3788,10,77080
3789,10,77079
3790,10,77080
3791,10,77080
3792,10,77080
3793,10,77080
3794,10,77080
3795,10,77080
3796,10,77080
3797,10,77080
3798,10,77079
3799,10,77080
3800,10,77080
3801,10,77080
3802,10,77079
3803,10,77080
3804,10,77080
3805,10,77080
3806,10,77080
3807,10,77079
3808,10,77080
3809,10,77080
3810,10,77080
3811,10,77079
3812,10,77080
3813,10,77080
3814,10,77080
3815,10,77079
3816,10,77080
3817,10,77080
3818,10,77080
3819,10,77080
3820,10,77080
3821,10,77080
3822,10,77080
3823,10,77080
3824,10,77079
3825,10,77080
3826,10,77080
3827,10,77080
3828,10,77080
3829,10,77080
3830,10,77080
3831,10,77080
3832,10,77080
3833,10,77079
3834,10,77080
3835,10,77080
3836,10,77080
3837,10,77079
3838,10,77080
3839,10,77080
3840,10,77080
3841,10,77080
3842,10,77079
3843,10,77080
3844,10,77080
3845,10,77080
3846,10,77079
3847,10,77080
3848,10,77080
3849,10,77080
3850,10,77080
3851,10,77080
3852,10,77080
3853,10,77080
3854,10,77080
3855,10,77080
3856,10,77080
3857,10,77080
3858,10,77080
3859,10,77079
3860,10,77080
3861,10,77080
3862,10,77080
3863,10,77079
3864,10,77080
3865,10,77080
3866,10,77080
3867,10,77080
3868,10,77079
3869,10,77080
3870,10,77080
3871,10,77080
3872,10,77079
3873,10,77080
3874,10,77080
3875,10,77080
3876,10,77080
3877,10,77080
3878,10,77080
3879,10,77080
3880,10,77080
3881,10,77079
3882,10,77080
3883,10,77080
3884,10,77080
3885,10,77079
3886,10,77080
3887,10,77080
3888,10,77080
3889,10,77080
3890,10,77080
3891,10,77080
3892,10,77080
3893,10,77080
3894,10,77079
3895,10,77080
3896,10,77080
3897,10,77080
3898,10,77079
3899,10,77080
3900,10,77080
3901,10,77080
3902,10,77080
3903,10,77080
3904,10,77080
3905,10,77080
3906,10,77080
3907,10,77080
3908,10,77080
3909,10,77080
3910,10,77080
3911,10,77079
3912,10,77080
3913,10,77080
3914,10,77080
3915,10,77079
3916,10,77080
3917,10,77080
3918,10,77080
3919,10,77079
3920,10,77080
3921,10,77080
3922,10,77080
3923,10,77080
3924,10,77079
3925,10,77080
3926,10,77080
3927,10,77080
3928,10,77079
3929,10,77080
3930,10,77080
3931,10,77080
3932,10,77080
3933,10,77080
3934,10,77080
3935,10,77080
3936,10,77080
3937,10,77079
3938,10,77080
3939,10,77080
3940,10,77080
3941,10,77079
3942,10,77080
3943,10,77080
3944,10,77080
3945,10,77080
3946,10,77080
3947,10,77080
3948,10,77080
3949,10,77080
3950,10,77080
3951,10,77080
3952,10,77080
3953,10,77080
3954,10,77079
3955,10,77080
3956,10,77080
3957,10,77080
3958,10,77079
3959,10,77080
3960,10,77080
3961,10,77080
3962,10,77080
3963,10,77080
3964,10,77080
3965,10,77080
3966,10,77080
3967,10,77079
3968,10,77080
3969,10,77080
3970,10,77080
3971,10,77079
3972,10,77080
3973,10,77080
3974,10,77080
3975,10,77079
3976,10,77080
3977,10,77080
3978,10,77080
3979,10,77079
3980,10,77080
3981,10,77080
3982,10,77080
3983,10,77080
3984,10,77079
3985,10,77080
3986,10,77080
3987,10,77080
3988,10,77079
3989,10,77080
3990,10,77080
3991,10,77080
3992,10,77079
3993,10,77080
3994,10,77080
3995,10,77080
3996,10,77080
3997,10,77080
3998,10,77080
3999,10,77080
4000,10,77080
4001,10,77079
4002,10,77080
4003,10,77080
4004,10,77080
4005,10,77079
4006,10,77080
4007,10,77080
4008,10,77080
4009,10,77080
4010,10,77080
4011,10,77080
4012,10,77080
4013,10,77080
4014,10,77080
4015,10,77080
4016,10,77080
4017,10,77080
4018,10,77079
4019,10,77080
4020,10,77080
4021,10,77080
4022,10,77079
4023,10,77080
4024,10,77080
4025,10,77080
4026,10,77079
4027,10,77080
4028,10,77080
4029,10,77080
4030,10,77079
4031,10,77080
4032,10,77080
4033,10,77080
4034,10,77079
4035,10,77080
4036,10,77080
4037,10,77080
4038,10,77080
4039,10,77080
4040,10,77080
4041,10,77080
4042,10,77080
4043,10,77079
4044,10,77080
4045,10,77080
4046,10,77080
4047,10,77079
4048,10,77080
4049,10,77080
4050,10,77080
4051,10,77080
4052,10,77080
4053,10,77080
4054,10,77080
4055,10,77080
4056,10,77079
4057,11,78100
4058,11,78100
4059,11,78100
4060,11,78100
4061,11,78100
4062,11,78100
4063,11,78100
4064,11,78100
4065,11,78100
4066,11,78100
4067,11,78100
4068,11,78100
4069,11,78100
4070,11,78100
4071,11,78100
4072,11,78100
4073,11,78100
4074,11,78099
4075,11,78100
4076,11,78100
4077,11,78100
4078,11,78100
4079,11,78100
4080,11,78100
4081,11,78100
4082,11,78100
4083,11,78101
4084,11,78100
4085,11,78100
4086,11,78100
4087,11,78100
4088,11,78100
4089,11,78100
4090,11,78100
4091,11,78100
4092,11,78100
4093,11,78100
4094,11,78100
4095,11,78100
4096,11,78100
4097,11,78100
4098,11,78100
4099,11,78100
4100,11,78100
4101,11,78100
4102,11,78100
4103,11,78100
4104,11,78100
4105,11,78100
4106,11,78101
4107,11,78100
4108,11,78100
4109,11,78100
4110,11,78100
4111,11,78100
4112,11,78100
4113,11,78100
4114,11,78100
4115,11,78100
4116,11,78100
4117,11,78100
4118,11,78100
4119,11,78100
4120,11,78100
4121,11,78100
4122,11,78100
4123,11,78100
4124,11,78100
4125,11,78100
4126,11,78100
4127,11,78100
4128,11,78100
4129,11,78100
4130,11,78100
4131,11,78100
4132,11,78100
4133,11,78099
4134,11,78100
4135,11,78100
4136,11,78100
4137,11,78100
4138,11,78100
4139,11,78100
4140,11,78100
4141,11,78100
4142,11,78100
4143,11,78100
4144,11,78100
4145,11,78100
4146,11,78101
4147,11,78100
4148,11,78100
4149,11,78100
4150,11,78100
4151,11,78100
4152,11,78100
4153,11,78100
4154,11,78100
4155,11,78100
4156,11,78100
4157,11,78100
4158,11,78100
4159,11,78100
4160,11,78100
4161,11,78100
4162,11,78100
4163,11,78100
4164,11,78100
4165,11,78100
4166,11,78100
4167,11,78100
4168,11,78100
4169,11,78100
4170,11,78100
4171,11,78100
4172,11,78100
4173,11,78100
4174,11,78100
4175,11,78100
4176,11,78100
4177,11,78100
4178,11,78100
4179,11,78100
4180,11,78100
4181,11,78100
4182,11,78101
4183,11,78100
4184,11,78100
4185,11,78100
4186,11,78100
4187,11,78100
4188,11,78100
4189,11,78100
4190,11,78100
4191,11,78101
4192,11,78100
4193,11,78100
4194,11,78100
4195,11,78100
4196,11,78100
4197,11,78100
4198,11,78100
4199,11,78100
4200,11,78099
4201,11,78100
4202,11,78100
4203,11,78100
4204,11,78100
4205,11,78100
4206,11,78100
4207,11,78100
4208,11,78100
4209,11,78100
4210,11,78100
4211,11,78100
4212,11,78100
4213,11,78100
4214,11,78100
4215,11,78100
4216,11,78100
4217,11,78100
4218,11,78100
4219,11,78100
4220,11,78100
4221,11,78100
4222,11,78101
4223,11,78100
4224,11,78100
4225,11,78100
4226,11,78100
4227,11,78100
4228,11,78100
4229,11,78100
4230,11,78100
4231,11,78100
4232,11,78100
4233,11,78100
4234,11,78100
4235,11,78099
4236,11,78100
4237,11,78100
4238,11,78100
4239,11,78100
4240,11,78100
4241,11,78100
4242,11,78100
4243,11,78100
4244,11,78099
4245,11,78100
4246,11,78100
4247,11,78100
4248,11,78100
4249,11,78100
4250,11,78100
4251,11,78100
4252,11,78100
4253,11,78100
4254,11,78100
4255,11,78100
4256,11,78100
4257,11,78099
4258,11,78100
4259,11,78100
4260,11,78100
4261,11,78100
4262,11,78100
4263,11,78100
4264,11,78100
4265,11,78100
4266,11,78100
4267,11,78100
4268,11,78100
4269,11,78100
4270,11,78100
4271,11,78100
4272,11,78100
4273,11,78100
4274,11,78100
4275,11,78100
4276,11,78100
4277,11,78100
4278,11,78100
4279,11,78100
4280,11,78100
4281,11,78100
4282,11,78100
4283,11,78100
4284,11,78100
4285,11,78100
4286,11,78100
4287,11,78100
4288,11,78099
4289,11,78100
4290,11,78100
4291,11,78100
4292,11,78100
4293,11,78100
4294,11,78100
4295,11,78100
4296,11,78100
4297,11,78100
4298,11,78100
4299,11,78100
4300,11,78100
4301,11,78100
4302,11,78100
4303,11,78100
4304,11,78100
4305,11,78100
4306,11,78100
4307,11,78100
4308,11,78100
4309,11,78100
4310,11,78100
4311,11,78100
4312,11,78100
4313,11,78100
4314,11,78099
4315,11,78100
4316,11,78100
4317,11,78100
4318,11,78100
4319,11,78100
4320,11,78100
4321,11,78100
4322,11,78100
4323,11,78100
4324,11,78100
4325,11,78100
4326,11,78100
4327,11,78100
4328,11,78100
4329,11,78100
4330,11,78100
4331,11,78100
4332,11,78100
4333,11,78100
4334,11,78100
4335,11,78100
4336,11,78101
4337,11,78100
4338,11,78100
4339,11,78100
4340,11,78100
4341,11,78100
4342,11,78100
4343,11,78100
4344,11,78100
4345,11,78100
4346,11,78100
4347,11,78100
4348,11,78100
4349,11,78100
4350,11,78100
4351,11,78100
4352,11,78100
4353,11,78100
4354,11,78100
4355,11,78100
4356,11,78100
4357,11,78100
4358,11,78100
4359,11,78100
4360,11,78100
4361,11,78100
4362,11,78101
4363,11,78100
4364,11,78100
4365,11,78100
4366,11,78100
4367,11,78100
4368,11,78100
4369,11,78100
4370,11,78100
4371,11,78100
4372,11,78100
4373,11,78100
4374,11,78100
4375,11,78100
4376,11,78100
4377,11,78100
4378,11,78100
4379,11,78100
4380,11,78100
4381,11,78100
4382,11,78100
4383,11,78100
4384,11,78100
4385,11,78100
4386,11,78100
4387,11,78100
4388,11,78100
4389,11,78100
4390,11,78100
4391,11,78100
4392,11,78100
4393,11,78100
4394,11,78100
4395,11,78100
4396,11,78100
4397,11,78101
4398,11,78100
4399,11,78100
4400,11,78100
4401,11,78099
4402,11,78100
4403,11,78100
4404,11,78100
4405,11,78100
4406,11,78100
4407,11,78100
4408,11,78100
4409,11,78100
4410,11,78100
4411,11,78100
4412,11,78100
4413,11,78100
4414,11,78100
4415,11,78100
4416,11,78100
4417,11,78100
4418,11,78100
4419,11,78100
4420,11,78100
4421,11,78100
4422,11,78100
4423,11,78100
4424,11,78100
4425,11,78100
4426,11,78100
4427,11,78100
4428,11,78100
4429,11,78100
4430,11,78100
4431,11,78100
4432,11,78100
4433,11,78100
4434,11,78100
4435,11,78100
4436,11,78100
4437,11,78100
4438,11,78100
4439,11,78100
4440,11,78100
4441,11,78100
4442,11,78100
4443,11,78100
4444,11,78100
4445,11,78100
4446,11,78100
4447,11,78100
4448,11,78100
4449,11,78100
4450,11,78100
4451,11,78100
4452,11,78100
4453,11,78100
4454,11,78100
4455,11,78100
4456,11,78100
4457,11,78101
4458,11,78100
4459,11,78100
4460,11,78100
4461,11,78100
4462,11,78100
4463,11,78100
4464,11,78100
4465,11,78100
4466,11,78100
4467,11,78100
4468,11,78100
4469,11,78100
4470,11,78101
4471,11,78100
4472,11,78100
4473,11,78100
4474,11,78100
4475,11,78100
4476,11,78100
4477,11,78100
4478,11,78100
4479,11,78100
4480,11,78100
4481,11,78100
4482,11,78100
4483,11,78100
4484,11,78100
4485,11,78100
4486,11,78100
4487,11,78100
4488,11,78100
4489,11,78100
4490,11,78100
4491,11,78100
4492,11,78100
4493,11,78100
4494,11,78100
4495,11,78100
4496,11,78100
4497,11,78100
4498,11,78100
4499,11,78100
4500,11,78100
4501,11,78100
4502,11,78100
4503,11,78100
4504,11,78100
4505,11,78100
4506,11,78100
4507,11,78100
4508,11,78100
4509,11,78100
4510,11,78100
4511,11,78100
4512,11,78100
4513,11,78100
4514,11,78100
4515,11,78100
4516,11,78100
4517,11,78100
4518,11,78100
4519,11,78100
4520,11,78100
4521,11,78101
4522,11,78100
4523,11,78100
4524,11,78100
4525,11,78099
4526,11,78100
4527,11,78100
4528,11,78100
4529,11,78100
4530,11,78100
4531,11,78100
4532,11,78100
4533,11,78100
4534,11,78100
4535,11,78100
4536,11,78100
4537,11,78100
4538,11,78100
4539,11,78100
4540,11,78100
4541,11,78100
4542,11,78100
4543,11,78100
4544,11,78100
4545,11,78100
4546,11,78101
4547,11,78100
4548,11,78100
4549,11,78100
4550,11,78100
4551,11,78100
4552,11,78100
4553,11,78100
4554,11,78100
4555,11,78100
4556,11,78100
4557,11,78100
4558,11,78100
4559,11,78100
4560,11,78100
4561,11,78100
4562,11,78100
4563,11,78100
4564,12,80134
4565,12,80134
4566,12,80134
4567,12,80134
4568,12,80134
4569,12,80134
4570,12,80134
4571,12,80134
4572,12,80133
4573,12,80134
4574,12,80134
4575,12,80134
4576,12,80133
4577,12,80134
4578,12,80134
4579,12,80134
4580,12,80134
4581,12,80133
4582,12,80134
4583,12,80134
4584,12,80134
4585,12,80134
4586,12,80134
4587,12,80134
4588,12,80134
4589,12,80134
4590,12,80134
4591,12,80134
4592,12,80134
4593,12,80134
4594,12,80133
4595,12,80134
4596,12,80134
4597,12,80134
4598,12,80134
4599,12,80133
4600,12,80134
4601,12,80134
4602,12,80134
4603,12,80134
4604,12,80134
4605,12,80134
4606,12,80134
4607,12,80134
4608,12,80133
4609,12,80134
4610,12,80134
4611,12,80134
4612,12,80134
4613,12,80134
4614,12,80134
4615,12,80134
4616,12,80134
4617,12,80133
4618,12,80134
4619,12,80134
4620,12,80134
4621,12,80134
4622,12,80134
4623,12,80134
4624,12,80134
4625,12,80134
4626,12,80133
4627,12,80134
4628,12,80134
4629,12,80134
4630,12,80134
4631,12,80134
4632,12,80134
4633,12,80134
4634,12,80134
4635,12,80133
4636,12,80134
4637,12,80134
4638,12,80134
4639,12,80134
4640,12,80133
4641,12,80134
4642,12,80134
4643,12,80134
4644,12,80133
4645,12,80134
4646,12,80134
4647,12,80134
4648,12,80134
4649,12,80134
4650,12,80134
4651,12,80134
4652,12,80134
4653,12,80135
4654,12,80134
4655,12,80134
4656,12,80134
4657,12,80134
4658,12,80134
4659,12,80134
4660,12,80134
4661,12,80134
4662,12,80133
4663,12,80134
4664,12,80134
4665,12,80134
4666,12,80134
4667,12,80134
4668,12,80134
4669,12,80134
4670,12,80134
4671,12,80133
4672,12,80134
4673,12,80134
4674,12,80134
4675,12,80134
4676,12,80134
4677,12,80134
4678,12,80134
4679,12,80134
4680,12,80133
4681,12,80134
4682,12,80134
4683,12,80134
4684,12,80134
4685,12,80134
4686,12,80134
4687,12,80134
4688,12,80134
4689,12,80134
4690,12,80134
4691,12,80134
4692,12,80134
4693,12,80134
4694,12,80134
4695,12,80134
4696,12,80134
4697,12,80134
4698,12,80134
4699,12,80134
4700,12,80134
4701,12,80134
4702,12,80133
4703,12,80134
4704,12,80134
4705,12,80134
4706,12,80134
4707,12,80133
4708,12,80134
4709,12,80134
4710,12,80134
4711,12,80133
4712,12,80134
4713,12,80134
4714,12,80134
4715,12,80134
4716,12,80134
4717,12,80134
4718,12,80134
4719,12,80134
4720,12,80134
4721,12,80134
4722,12,80134
4723,12,80134
4724,12,80134
4725,12,80134
4726,12,80134
4727,12,80134
4728,12,80134
4729,12,80134
4730,12,80134
4731,12,80134
4732,12,80134
4733,12,80133
4734,12,80134
4735,12,80134
4736,12,80134
4737,12,80134
4738,12,80134
4739,12,80134
4740,12,80134
4741,12,80134
4742,12,80133
4743,12,80134
4744,12,80134
4745,12,80134
4746,12,80134
4747,12,80134
4748,12,80134
4749,12,80134
4750,12,80134
4751,12,80133
4752,12,80134
4753,12,80134
4754,12,80134
4755,12,80133
4756,12,80134
4757,12,80134
4758,12,80134
4759,12,80133
4760,12,80134
4761,12,80134
4762,12,80134
4763,12,80134
4764,12,80133
4765,12,80134
4766,12,80134
4767,12,80134
4768,12,80133
4769,12,80134
4770,12,80134
4771,12,80134
4772,12,80134
4773,12,80134
4774,12,80134
4775,12,80134
4776,12,80134
4777,12,80134
4778,12,80134
4779,12,80134
4780,12,80134
4781,12,80134
4782,12,80134
4783,12,80134
4784,12,80134
4785,12,80134
4786,12,80134
4787,12,80134
4788,12,80134
4789,12,80134
4790,12,80133
4791,12,80134
4792,12,80134
4793,12,80134
4794,12,80134
4795,12,80133
4796,12,80134
4797,12,80134
4798,12,80134
4799,12,80133
4800,12,80134
4801,12,80134
4802,12,80134
4803,12,80133
4804,12,80134
4805,12,80134
4806,12,80134
4807,12,80134
4808,12,80134
4809,12,80134
4810,12,80134
4811,12,80134
4812,12,80133
4813,12,80134
4814,12,80134
4815,12,80134
4816,12,80133
4817,12,80134
4818,12,80134
4819,12,80134
4820,12,80134
4821,12,80133
4822,12,80134
4823,12,80134
4824,12,80134
4825,12,80133
4826,12,80134
4827,12,80134
4828,12,80134
4829,12,80133
4830,12,80134
4831,12,80134
4832,12,80134
4833,12,80134
4834,12,80134
4835,12,80134
4836,12,80134
4837,12,80134
4838,12,80133
4839,12,80134
4840,12,80134
4841,12,80134
4842,12,80134
4843,12,80134
4844,12,80134
4845,12,80134
4846,12,80134
4847,12,80133
4848,12,80134
4849,12,80134
4850,12,80134
4851,12,80134
4852,12,80134
4853,12,80134
4854,12,80134
4855,12,80134
4856,12,80133
4857,12,80134
4858,12,80134
4859,12,80134
4860,12,80133
4861,12,80134
4862,12,80134
4863,12,80134
4864,12,80134
4865,12,80134
4866,12,80134
4867,12,80134
4868,12,80134
4869,12,80134
4870,12,80134
4871,12,80134
4872,12,80134
4873,12,80133
4874,12,80134
4875,12,80134
4876,12,80134
4877,12,80134
4878,12,80134
4879,12,80134
4880,12,80134
4881,12,80134
4882,12,80133
4883,12,80134
4884,12,80134
4885,12,80134
4886,12,80133
4887,12,80134
4888,12,80134
4889,12,80134
4890,12,80134
4891,12,80134
4892,12,80134
4893,12,80134
4894,12,80134
4895,12,80133
4896,12,80134
4897,12,80134
4898,12,80134
4899,12,80134
4900,12,80134
4901,12,80134
4902,12,80134
4903,12,80134
4904,12,80134
4905,12,80134
4906,12,80134
4907,12,80134
4908,12,80133
4909,12,80134
4910,12,80134
4911,12,80134
4912,12,80134
4913,12,80134
4914,12,80134
4915,12,80134
4916,12,80134
4917,12,80134
4918,12,80134
4919,12,80134
4920,12,80134
4921,12,80134
4922,12,80134
4923,12,80134
4924,12,80134
4925,12,80133
4926,12,80134
4927,12,80134
4928,12,80134
4929,12,80133
4930,12,80134
4931,12,80134
4932,12,80134
4933,12,80134
4934,12,80134
4935,12,80134
4936,12,80134
4937,12,80134
4938,12,80133
4939,12,80134
4940,12,80134
4941,12,80134
4942,12,80134
4943,12,80134
4944,12,80134
4945,12,80134
4946,12,80134
4947,12,80134
4948,12,80134
4949,12,80134
4950,12,80134
4951,12,80133
4952,12,80134
4953,12,80134
4954,12,80134
4955,12,80133
4956,12,80134
4957,12,80134
4958,12,80134
4959,12,80134
4960,12,80134
4961,12,80134
4962,12,80134
4963,12,80134
4964,12,80134
4965,12,80134
4966,12,80134
4967,12,80134
4968,12,80133
4969,12,80134
4970,12,80134
4971,12,80134
4972,12,80133
4973,12,80134
4974,12,80134
4975,12,80134
4976,12,80134
4977,12,80134
4978,12,80134
4979,12,80134
4980,12,80134
4981,12,80133
4982,12,80134
4983,12,80134
4984,12,80134
4985,12,80133
4986,12,80134
4987,12,80134
4988,12,80134
4989,12,80133
4990,12,80134
4991,12,80134
4992,12,80134
4993,12,80133
4994,12,80134
4995,12,80134
4996,12,80134
4997,12,80134
4998,12,80133
4999,12,80134
5000,12,80134
5001,12,80134
5002,12,80133
5003,12,80134
5004,12,80134
5005,12,80134
5006,12,80134
5007,12,80134
5008,12,80134
5009,12,80134
5010,12,80134
5011,12,80134
5012,12,80134
5013,12,80134
5014,12,80134
5015,12,80133
5016,12,80134
5017,12,80134
5018,12,80134
5019,12,80133
5020,12,80134
5021,12,80134
5022,12,80134
5023,12,80134
5024,12,80134
5025,12,80134
5026,12,80134
5027,12,80134
5028,12,80134
5029,12,80134
5030,12,80134
5031,12,80134
5032,12,80133
5033,12,80134
5034,12,80134
5035,12,80134
5036,12,80134
5037,12,80134
5038,12,80134
5039,12,80134
5040,12,80133
5041,12,80134
5042,12,80134
5043,12,80134
5044,12,80133
5045,12,80134
5046,12,80134
5047,12,80134
5048,12,80134
5049,12,80134
5050,12,80134
5051,12,80134
5052,12,80134
5053,12,80134
5054,12,80134
5055,12,80134
5056,12,80134
5057,12,80133
5058,12,80134
5059,12,80134
5060,12,80134
5061,12,80133
5062,12,80134
5063,12,80134
5064,12,80134
5065,12,80134
5066,12,80134
5067,12,80134
5068,12,80134
5069,12,80134
5070,12,80133
5071,13,83464
5072,13,83463
5073,13,83463
5074,13,83463
5075,13,83464
5076,13,83464
5077,13,83463
5078,13,83463
5079,13,83463
5080,13,83464
5081,13,83463
5082,13,83463
5083,13,83463
5084,13,83464
5085,13,83464
5086,13,83463
5087,13,83463
5088,13,83463
5089,13,83464
5090,13,83463
5091,13,83463
5092,13,83463
5093,13,83464
5094,13,83464
5095,13,83463
5096,13,83463
5097,13,83464
5098,13,83464
5099,13,83463
5100,13,83463
5101,13,83463
5102,13,83464
5103,13,83464
5104,13,83463
5105,13,83463
5106,13,83463
5107,13,83464
5108,13,83464
5109,13,83463
5110,13,83463
5111,13,83464
5112,13,83464
5113,13,83463
5114,13,83463
5115,13,83463
5116,13,83464
5117,13,83464
5118,13,83463
5119,13,83463
5120,13,83464
5121,13,83464
5122,13,83464
5123,13,83463
5124,13,83463
5125,13,83464
5126,13,83464
5127,13,83463
5128,13,83463
5129,13,83464
5130,13,83464
5131,13,83463
5132,13,83463
5133,13,83463
5134,13,83464
5135,13,83464
5136,13,83463
5137,13,83463
5138,13,83464
5139,13,83464
5140,13,83463
5141,13,83463
5142,13,83463
5143,13,83464
5144,13,83464
5145,13,83463
5146,13,83463
5147,13,83463
5148,13,83464
5149,13,83463
5150,13,83463
5151,13,83463
5152,13,83464
5153,13,83463
5154,13,83463
5155,13,83463
5156,13,83464
5157,13,83464
5158,13,83463
5159,13,83463
5160,13,83464
5161,13,83464
5162,13,83463
5163,13,83463
5164,13,83463
5165,13,83464
5166,13,83464
5167,13,83464
5168,13,83463
5169,13,83463
5170,13,83464
5171,13,83463
5172,13,83463
5173,13,83463
5174,13,83464
5175,13,83464
5176,13,83463
5177,13,83463
5178,13,83463
5179,13,83464
5180,13,83463
5181,13,83463
5182,13,83463
5183,13,83464
5184,13,83464
5185,13,83463
5186,13,83463
5187,13,83463
5188,13,83464
5189,13,83463
5190,13,83463
5191,13,83463
5192,13,83464
5193,13,83464
5194,13,83463
5195,13,83463
5196,13,83464
5197,13,83464
5198,13,83464
5199,13,83463
5200,13,83463
5201,13,83464
5202,13,83464
5203,13,83463
5204,13,83463
5205,13,83464
5206,13,83464
5207,13,83463
5208,13,83463
5209,13,83463
5210,13,83464
5211,13,83464
5212,13,83463
5213,13,83463
5214,13,83463
5215,13,83464
5216,13,83463
5217,13,83463
5218,13,83463
5219,13,83464
5220,13,83463
5221,13,83463
5222,13,83463
5223,13,83464
5224,13,83463
5225,13,83463
5226,13,83463
5227,13,83464
5228,13,83464
5229,13,83464
5230,13,83463
5231,13,83463
5232,13,83464
5233,13,83464
5234,13,83463
5235,13,83463
5236,13,83464
5237,13,83464
5238,13,83463
5239,13,83463
5240,13,83463
5241,13,83464
5242,13,83463
5243,13,83463
5244,13,83463
5245,13,83464
5246,13,83464
5247,13,83463
5248,13,83463
5249,13,83463
5250,13,83464
5251,13,83464
5252,13,83463
5253,13,83463
5254,13,83464
5255,13,83464
5256,13,83463
5257,13,83463
5258,13,83463
5259,13,83464
5260,13,83463
5261,13,83463
5262,13,83463
5263,13,83464
5264,13,83463
5265,13,83463
5266,13,83463
5267,13,83464
5268,13,83464
5269,13,83463
5270,13,83463
5271,13,83463
5272,13,83464
5273,13,83464
5274,13,83463
5275,13,83463
5276,13,83464
5277,13,83464
5278,13,83463
5279,13,83463
5280,13,83464
5281,13,83464
5282,13,83464
5283,13,83463
5284,13,83464
5285,13,83464
5286,13,83463
5287,13,83463
5288,13,83463
5289,13,83464
5290,13,83464
5291,13,83463
5292,13,83463
5293,13,83464
5294,13,83464
5295,13,83463
5296,13,83463
5297,13,83463
5298,13,83464
5299,13,83464
5300,13,83463
5301,13,83463
5302,13,83463
5303,13,83464
5304,13,83463
5305,13,83463
5306,13,83463
5307,13,83464
5308,13,83463
5309,13,83463
5310,13,83463
5311,13,83464
5312,13,83464
5313,13,83463
5314,13,83463
5315,13,83464
5316,13,83464
5317,13,83463
5318,13,83463
5319,13,83463
5320,13,83464
5321,13,83463
5322,13,83463
5323,13,83463
5324,13,83464
5325,13,83464
5326,13,83463
5327,13,83463
5328,13,83463
5329,13,83464
5330,13,83463
5331,13,83463
5332,13,83463
5333,13,83464
5334,13,83464
5335,13,83463
5336,13,83463
5337,13,83464
5338,13,83464
5339,13,83463
5340,13,83463
5341,13,83464
5342,13,83464
5343,13,83463
5344,13,83463
5345,13,83463
5346,13,83464
5347,13,83464
5348,13,83463
5349,13,83463
5350,13,83464
5351,13,83464
5352,13,83463
5353,13,83463
5354,13,83463
5355,13,83464
5356,13,83463
5357,13,83463
5358,13,83463
5359,13,83464
5360,13,83464
5361,13,83463
5362,13,83463
5363,13,83463
5364,13,83464
5365,13,83463
5366,13,83463
5367,13,83463
5368,13,83464
5369,13,83464
5370,13,83463
